行政区域,房屋名称,时间,价格(万),平均价格,房屋户型,总层数,建筑面积,户型结构,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,梯户比例,配备电梯,所在楼层
海门区,大同新村 2室1厅 43平米,20200707,86,20000,2室1厅,5,43,平层,板楼,南,2001,精装,混合结构,一梯两户,无,中楼层
海门区,复兴新村 2室1厅 60平米,20200625,91,15100,2室1厅,7,60,平层,板塔结合,南,1998,精装,钢混结构,一梯两户,无,高楼层
海门区,厂南村 3室1厅 70平米,20200707,35,5000,3室1厅,6,70,平层,板楼,南,1993,简装,钢混结构,一梯两户,无,高楼层
海门区,通源新村 3室1厅 87.11平米,20200624,116,13317,3室1厅,7,87.11,平层,板塔结合,南,1994,精装,钢混结构,一梯两户,无,高楼层
海门区,景瑞御江山 3室1厅 89平米,20200624,190,21259,3室1厅,30,89,平层,板塔结合,南,2013,精装,钢混结构,两梯两户,有,中楼层
海门区,首开紫宸江湾 3室2厅 110平米,20200706,116,10546,3室2厅,27,110,平层,板塔结合,南,2019,毛坯,钢混结构,两梯八户,有,中楼层
海门区,大同新村 2室2厅 74平米,20200624,128,17244,2室2厅,6,74,平层,板楼,南,1993,精装,混合结构,一梯两户,暂无数据,低楼层
海门区,海德花园 2室2厅 112.7平米,20200706,214,18989,2室2厅,16,112.7,暂无数据,塔楼,南,2007,简装,钢混结构,一梯两户,有,中楼层
海门区,玖星玺园 2室2厅 87.99平米,20200624,85,9661,2室2厅,30,87.99,暂无数据,暂无数据,南,2011,简装,钢混结构,两梯三户,有,中楼层
海门区,滨江花园 2室2厅 97平米,20200706,78,7980,2室2厅,7,97,平层,板楼,南,2009,毛坯,钢混结构,一梯两户,无,中楼层
海门区,北海幸福苑 3室2厅 108平米,20200623,171,15749,3室2厅,24,108,暂无数据,塔楼,南,2018,毛坯,钢混结构,两梯四户,有,低楼层
海门区,龙馨家园 2室2厅 93平米,20200705,208,22366,2室2厅,28,93,平层,板塔结合,南,2011,精装,钢混结构,一梯三户,暂无数据,高楼层
海门区,国际车城 1室1厅 41.9平米,20200623,26,6134,1室1厅,31,41.9,暂无数据,板塔结合,北,2011,其他,钢混结构,两梯三十八户,有,高楼层
海门区,国际车城 2室1厅 60平米,20200705,51,8500,2室1厅,12,60,平层,板塔结合,西,未知,精装,框架结构,四梯八户,有,高楼层
海门区,运杰龙馨园(海门市) 3室2厅 151平米,20200622,240,15895,3室2厅,30,151,平层,板塔结合,南,2011,精装,钢混结构,两梯两户,有,高楼层
海门区,宏日阳光水岸南区 2室1厅 60平米,20200705,117,19500,2室1厅,28,60,平层,板塔结合,南,2006,精装,钢混结构,一梯四户,有,中楼层
海门区,通源新村 3室2厅 106平米,20200622,163,15359,3室2厅,7,106,平层,板塔结合,南,2000,精装,钢混结构,一梯两户,暂无数据,中楼层
海门区,中南锦苑 2室1厅 96平米,20200704,211,21980,2室1厅,22,96,暂无数据,暂无数据,南,2017,精装,钢混结构,一梯三户,有,高楼层
海门区,嘉陵江花苑 2室2厅 82平米,20200621,147,17927,2室2厅,6,82,暂无数据,暂无数据,南,2010,精装,混合结构,一梯两户,无,高楼层
海门区,御景园 5室2厅 320.06平米,20200704,280,8749,5室2厅,3,320.06,复式,板塔结合,南,2018,毛坯,混合结构,一梯六户,无,低楼层
海门区,沿河路 3室2厅 106平米,20200621,115,10802,3室2厅,7,106,暂无数据,暂无数据,南,1999,精装,未知结构,一梯两户,暂无数据,高楼层
海门区,海兴新村 2室1厅 50平米,20200704,98,19560,2室1厅,6,50,平层,板楼,南,1994,精装,钢混结构,一梯三户,无,中楼层
海门区,盛华豪庭 2室2厅 90平米,20200704,171,18945,2室2厅,27,90,平层,板塔结合,南,2010,精装,钢混结构,两梯四户,有,高楼层
海门区,汇智嘉园 2室2厅 88.5平米,20200621,132,14916,2室2厅,11,88.5,平层,板塔结合,南,2013,毛坯,钢混结构,一梯两户,有,中楼层
海门区,首开紫郡 3室2厅 139平米,20200621,130,9317,3室2厅,8,139,暂无数据,暂无数据,南,2007,毛坯,钢混结构,一梯两户,无,中楼层
海门区,世纪光华苑 2室1厅 56.79平米,20200704,100,17609,2室1厅,7,56.79,平层,板楼,南,2003,精装,钢混结构,一梯两户,无,高楼层
海门区,海西花苑 2室1厅 58平米,20200702,106,18242,2室1厅,6,58,平层,板塔结合,南,2009,精装,钢混结构,一梯两户,无,高楼层
海门区,星海湾 2室1厅 90平米,20200620,150,16667,2室1厅,30,90,平层,暂无数据,南,2014,毛坯,未知结构,一梯四户,暂无数据,高楼层
海门区,公园新村 2室2厅 65平米,20200701,108,16539,2室2厅,6,65,暂无数据,板塔结合,南,1998,精装,钢混结构,一梯六户,暂无数据,中楼层
海门区,仁恒公园四季 3室2厅 123平米,20200619,257,20853,3室2厅,26,123,平层,板塔结合,南,2017,精装,钢混结构,两梯四户,有,高楼层
海门区,金色维也纳 3室2厅 133平米,20200618,202,15188,3室2厅,17,133,平层,板塔结合,南,2006,精装,钢混结构,一梯两户,有,低楼层
海门区,城北新村 1室2厅 55.7平米,20200630,97,17379,1室2厅,6,55.7,平层,板塔结合,南,1996,简装,钢混结构,一梯三户,无,低楼层
海门区,复兴新村 2室2厅 105平米,20200618,129,12286,2室2厅,7,105,平层,板塔结合,南,1998,简装,钢混结构,一梯两户,无,中楼层
海门区,博士花园 1室1厅 43平米,20200630,80,18559,1室1厅,12,43,平层,板楼,北,2010,精装,混合结构,一梯二十七户,有,中楼层
海门区,国际车城 3室2厅 72平米,20200618,67,9306,3室2厅,16,72,平层,板塔结合,南,2005,精装,钢混结构,三梯二十八户,有,低楼层
海门区,港南小区 3室2厅 141.6平米,20200609,214,15113,3室2厅,10,141.6,平层,板楼,南,2015,毛坯,钢混结构,一梯两户,有,高楼层
海门区,博士花园 1室1厅 42平米,20200606,68,16000,1室1厅,12,42,平层,板楼,南北,2007,精装,混合结构,一梯二十七户,有,低楼层
海门区,东江嘉园 4室2厅 97平米,20200618,158,16289,4室2厅,7,97,暂无数据,板楼,南,2011,精装,钢混结构,一梯两户,暂无数据,高楼层
海门区,金三角花园 3室2厅 135平米,20200605,198,14667,3室2厅,6,135,暂无数据,暂无数据,南,2000,精装,钢混结构,一梯两户,暂无数据,高楼层
海门区,中南世纪城西区 2室2厅 90平米,20200617,148,16445,2室2厅,9,90,平层,板塔结合,南,2007,精装,钢混结构,一梯两户,暂无数据,高楼层
海门区,日新新村 3室2厅 113平米,20200617,140,12390,3室2厅,7,113,平层,板楼,南,2004,精装,钢混结构,一梯两户,暂无数据,高楼层
海门区,厂南村 3室1厅 77.78平米,20200605,56,7200,3室1厅,4,77.78,平层,板楼,南,2003,精装,钢混结构,一梯两户,无,高楼层
海门区,中南世纪锦城1期 2室2厅 91.93平米,20200617,175,19037,2室2厅,26,91.93,暂无数据,板塔结合,南,2011,其他,钢混结构,一梯三户,暂无数据,低楼层
海门区,尚贤新村 2室1厅 97.8平米,20200604,163,16636,2室1厅,18,97.8,暂无数据,板塔结合,南,2020,毛坯,钢混结构,两梯四户,有,中楼层
海门区,钟楼新村 2室1厅 54.95平米,20200617,31,5642,2室1厅,6,54.95,平层,板楼,南,2004,精装,钢混结构,一梯四户,暂无数据,高楼层
海门区,秀山新村小区 3室1厅 76平米,20200604,129,16948,3室1厅,5,76,平层,板塔结合,南,2000,精装,钢混结构,一梯两户,无,高楼层
海门区,国贸华府 2室1厅 83.21平米,20200617,92,11057,2室1厅,24,83.21,暂无数据,暂无数据,南,2012,精装,未知结构,十梯三户,有,高楼层
海门区,玖星玺园 2室1厅 73.5平米,20200604,62,8436,2室1厅,30,73.5,平层,板塔结合,南,2016,精装,钢混结构,一梯三户,有,低楼层
海门区,汇智嘉园 2室2厅 88平米,20200616,121,13750,2室2厅,9,88,暂无数据,塔楼,南,2019,毛坯,钢混结构,两梯两户,有,低楼层
海门区,运杰龙馨园(海门市) 2室2厅 87.08平米,20200603,171,19592,2室2厅,33,87.08,平层,板塔结合,南,2007,精装,钢混结构,两梯四户,有,高楼层
海门区,港南小区 2室2厅 108平米,20200616,165,15260,2室2厅,11,108,平层,板楼,南,2012,精装,钢混结构,一梯两户,有,低楼层
海门区,金牛花园 1室2厅 64平米,20200601,103,16047,1室2厅,31,64,平层,塔楼,南,2013,精装,钢混结构,两梯四户,有,高楼层
海门区,中华园 3室1厅 99.92平米,20200615,68,6756,3室1厅,6,99.92,平层,板塔结合,南,2007,毛坯,混合结构,一梯六户,无,高楼层
海门区,金色阳光花苑 3室1厅 127.5平米,20200601,96,7491,3室1厅,7,127.5,平层,板楼,南,2010,精装,钢混结构,一梯两户,无,高楼层
海门区,长江新村(海门市) 3室2厅 137平米,20200615,148,10803,3室2厅,7,137,暂无数据,板楼,南,1999,简装,混合结构,一梯两户,无,高楼层
海门区,通源新村 2室2厅 76平米,20200531,126,16553,2室2厅,7,76,平层,板塔结合,南,1994,精装,钢混结构,一梯两户,无,中楼层
海门区,静海新村 2室1厅 65.48平米,20200531,122,18632,2室1厅,6,65.48,暂无数据,塔楼,南,2000,其他,钢混结构,一梯两户,无,中楼层
海门区,恒丰花园 2室2厅 93平米,20200614,155,16624,2室2厅,33,93,平层,板楼,南,2007,精装,钢混结构,一梯三户,有,中楼层
海门区,长江新村(海门市) 2室1厅 71平米,20200531,112,15705,2室1厅,6,71,暂无数据,板楼,南,2000,精装,钢混结构,一梯两户,无,高楼层
海门区,富民新村(海门市) 2室2厅 135平米,20200614,150,11112,2室2厅,6,135,平层,板塔结合,东南,1998,精装,钢混结构,一梯一户,无,高楼层
海门区,东江嘉园 2室2厅 88.2平米,20200614,161,18254,2室2厅,16,88.2,平层,板楼,南,2011,简装,钢混结构,一梯三户,有,中楼层
海门区,大生新村 4室2厅 152平米,20200531,83,5461,4室2厅,6,152,平层,板塔结合,南,2000,精装,钢混结构,一梯两户,暂无数据,高楼层
海门区,汇智嘉园 2室1厅 89平米,20200530,131,14641,2室1厅,11,89,暂无数据,板塔结合,南,2017,精装,钢混结构,两梯两户,有,低楼层
海门区,大同新村 2室1厅 73.65平米,20200614,115,15615,2室1厅,6,73.65,平层,板楼,南,1993,精装,混合结构,一梯两户,暂无数据,高楼层
海门区,金三角花园 5室1厅 151平米,20200530,218,14438,5室1厅,7,151,复式,塔楼,南,2001,精装,钢混结构,一梯两户,无,高楼层
海门区,梨园路 3室1厅 112.8平米,20200613,129,11419,3室1厅,7,112.8,暂无数据,塔楼,南,2002,精装,钢混结构,一梯两户,无,中楼层
海门区,利北嘉园 2室2厅 95平米,20200529,151,15874,2室2厅,6,95,平层,板塔结合,南,2016,精装,钢混结构,一梯两户,无,高楼层
海门区,腾达花园南区 3室2厅 143平米,20200613,148,10350,3室2厅,6,143,复式,暂无数据,南,2001,毛坯,钢混结构,一梯两户,无,高楼层
海门区,龙信御园 4室2厅 150平米,20200613,408,27200,4室2厅,7,150,暂无数据,塔楼,南,2017,精装,钢混结构,四梯两户,有,低楼层
海门区,景瑞御江山 3室2厅 88.9平米,20200527,176,19776,3室2厅,18,88.9,平层,板塔结合,南,2014,精装,钢混结构,两梯四户,有,中楼层
海门区,复三新村 2室1厅 56平米,20200527,88,15625,2室1厅,6,56,平层,板楼,南,1997,其他,钢混结构,一梯两户,无,高楼层
海门区,水清木华园北区 3室2厅 117平米,20200613,109,9283,3室2厅,11,117,平层,塔楼,南,2006,毛坯,钢混结构,两梯三户,有,低楼层
海门区,首开理想城 2室2厅 97平米,20200526,146,15031,2室2厅,28,97,平层,板塔结合,南,2010,毛坯,钢混结构,一梯三户,有,中楼层
海门区,东风新村 2室1厅 58.77平米,20200613,110,18718,2室1厅,5,58.77,平层,板楼,南,2001,精装,钢混结构,一梯三户,无,高楼层
海门区,海南新村 2室2厅 88平米,20200526,130,14760,2室2厅,7,88,平层,板塔结合,南,2000,精装,砖混结构,一梯两户,暂无数据,低楼层
海门区,中南世纪城东区 2室1厅 87.25平米,20200612,143,16390,2室1厅,18,87.25,平层,板塔结合,南,2001,精装,钢混结构,两梯三户,有,低楼层
海门区,锦尚名苑一期 3室2厅 96平米,20200525,190,19792,3室2厅,33,96,平层,塔楼,南,2019,精装,钢混结构,两梯四户,有,中楼层
海门区,复兴新村 3室1厅 82平米,20200612,112,13598,3室1厅,5,82,平层,板塔结合,东,2002,精装,钢混结构,一梯两户,无,中楼层
海门区,静海新村 3室1厅 108平米,20200525,168,15510,3室1厅,7,108,平层,塔楼,南,2002,精装,钢混结构,一梯两户,无,中楼层
海门区,东方威尼斯 3室2厅 105平米,20200612,176,16715,3室2厅,21,105,平层,板楼,南,2012,精装,钢混结构,一梯四户,有,低楼层
海门区,长江紫园 3室2厅 140.23平米,20200525,150,10697,3室2厅,9,140.23,平层,塔楼,南,2016,精装,钢混结构,一梯四户,有,中楼层
海门区,通源北村 2室2厅 110平米,20200610,122,11046,2室2厅,7,110,平层,板塔结合,南,2003,简装,钢混结构,两梯两户,有,高楼层
海门区,国际车城 2室1厅 73.37平米,20200610,51,6911,2室1厅,31,73.37,平层,板塔结合,西北,未知,其他,钢混结构,两梯三十八户,有,中楼层
海门区,水清木华园南区 4室2厅 188平米,20200524,139,7368,4室2厅,5,188,复式,板楼,南,2006,精装,钢混结构,一梯两户,无,中楼层
海门区,腾达花园南区 3室1厅 87.78平米,20200524,95,10823,3室1厅,7,87.78,暂无数据,板楼,南,2001,简装,钢混结构,一梯两户,无,高楼层
海门区,龙馨家园 2室2厅 90平米,20200609,210,23334,2室2厅,30,90,平层,板塔结合,南,2014,精装,钢混结构,两梯四户,有,中楼层
海门区,人民中路226号 1室1厅 45平米,20200524,70,15556,1室1厅,5,45,平层,板楼,南,2005,简装,钢混结构,一梯十户,暂无数据,中楼层
海门区,富民新村(海门市) 3室1厅 54平米,20200609,102,18797,3室1厅,5,54,平层,板塔结合,南,1994,精装,钢混结构,一梯两户,暂无数据,高楼层
海门区,秀山新村小区 2室2厅 69.29平米,20200609,131,18849,2室2厅,5,69.29,平层,板塔结合,南,2001,精装,混合结构,一梯两户,无,中楼层
海门区,龙馨家园 2室2厅 89.07平米,20200523,199,22331,2室2厅,33,89.07,平层,板塔结合,南,2011,精装,钢混结构,一梯三户,有,低楼层
海门区,复三新村 2室2厅 92平米,20200609,157,17044,2室2厅,7,92,平层,板楼,南,2000,精装,钢混结构,一梯三户,无,中楼层
海门区,城北新村 3室2厅 115平米,20200522,156,13566,3室2厅,6,115,平层,板塔结合,南,2005,简装,钢混结构,一梯一户,无,中楼层
海门区,金色维也纳 3室2厅 169.32平米,20200522,231,13643,3室2厅,28,169.32,平层,板塔结合,南,2006,毛坯,钢混结构,一梯两户,有,中楼层
海门区,嘉陵江花苑 2室2厅 82平米,20200520,150,18293,2室2厅,7,82,平层,暂无数据,南,未知,精装,钢混结构,一梯两户,暂无数据,中楼层
海门区,富民新村(海门市) 2室1厅 80平米,20200520,109,13575,2室1厅,6,80,平层,板塔结合,南,2000,精装,钢混结构,一梯两户,无,高楼层
海门区,富民新村(海门市) 2室2厅 85平米,20200520,135,15883,2室2厅,6,85,暂无数据,板塔结合,南,1998,其他,钢混结构,一梯两户,暂无数据,中楼层
海门区,富江一品花园西区 3室2厅 108平米,20200519,139,12834,3室2厅,6,108,暂无数据,板楼,南,2011,精装,钢混结构,一梯两户,无,高楼层
海门区,复兴新村 3室2厅 89平米,20200519,125,14045,3室2厅,7,89,平层,板塔结合,南,1996,精装,钢混结构,一梯两户,无,高楼层
海门区,首开紫宸江湾 3室2厅 87平米,20200519,92,10575,3室2厅,18,87,暂无数据,板塔结合,南,2007,毛坯,钢混结构,两梯四户,有,中楼层
海门区,东江嘉园 3室2厅 126平米,20200519,220,17461,3室2厅,18,126,平层,板楼,南,2014,精装,钢混结构,一梯三户,有,高楼层
海门区,金色维也纳 2室2厅 100.6平米,20200519,160,15905,2室2厅,32,100.6,平层,板塔结合,南,2006,精装,钢混结构,一梯三户,有,低楼层
海门区,大同新村 2室1厅 58平米,20200518,115,19807,2室1厅,4,58,平层,板楼,南,2000,精装,混合结构,一梯三户,无,高楼层
海门区,运杰龙馨园(海门市) 3室2厅 128平米,20200518,236,18422,3室2厅,21,128,平层,板塔结合,南,2007,精装,钢混结构,一梯两户,暂无数据,高楼层
海门区,首开紫宸江湾 3室2厅 88平米,20200518,97,11000,3室2厅,27,88,平层,板塔结合,南,2020,毛坯,钢混结构,两梯八户,有,中楼层
海门区,狮山路小区 3室2厅 134.6平米,20200518,138,10216,3室2厅,6,134.6,平层,板塔结合,南,1998,精装,钢混结构,一梯三户,暂无数据,高楼层
海门区,富民新村(海门市) 3室1厅 98.2平米,20200515,108,10998,3室1厅,6,98.2,平层,板塔结合,南,1998,精装,混合结构,一梯一户,暂无数据,高楼层
海门区,尚贤新村 2室2厅 113平米,20200514,172,15149,2室2厅,30,113,平层,板塔结合,南,2019,毛坯,钢混结构,两梯四户,有,中楼层
海门区,狮山新村 3室1厅 80平米,20200514,122,15188,3室1厅,6,80,平层,平房,南,1996,精装,混合结构,一梯六户,暂无数据,低楼层
海门区,东恒盛·国际公馆 2室2厅 88.63平米,20200513,186,20987,2室2厅,21,88.63,平层,板楼,南,2015,精装,钢混结构,两梯三户,有,中楼层
海门区,富江一品花园西区 3室2厅 131平米,20200513,161,12291,3室2厅,6,131,平层,板楼,南,2011,精装,钢混结构,一梯两户,无,中楼层
海门区,富江一品花园东区 2室2厅 90平米,20200512,106,11778,2室2厅,6,90,平层,板楼,南,2013,毛坯,钢混结构,一梯两户,无,高楼层
